# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSpecies.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/4/323K/4DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/4/323K/fixed_4DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/323K/avgRcutoff.dat
# Individual Species Contribution :	 DPPC-DPPC	DIPC-DIPC	CHOL-CHOL
# Cluster-count	Core to Total Lipids	Cluster lipids to        Total Lipids	Outliers To Total Lipids	Mean Core lipids per cluster        	STD Core lipids per cluster	 Mean lipids per cluster	 STD lipids         per cluster	 Silhouette Coefficent
26	17	0 0.17995169082125603	0.2222222222222222	0.0 0.5277777777777778	0.5555555555555556	0.0 0.4722222222222222	0.4444444444444444	1.0 5.730769230769231	7.0588235294117645	0.0 6.291371944714886	10.876150855861018	0.0 16.807692307692307	17.647058823529413	0.0 12.363156277265714	18.339738841140722	0.0 0.3602762284996763	0.3354092857374627	-2
25	13	5 0.3852657004830918	0.4203703703703704	0.012152777777777778 0.8103864734299517	0.7240740740740741	0.06770833333333333 0.18961352657004832	0.2759259259259259	0.9322916666666666 12.76	17.46153846153846	1.4 10.327749028709016	23.509786455253003	0.4898979485566356 26.84	30.076923076923077	7.8 18.235525767029586	31.555717605680705	0.9797958971132712 0.2629000419927775	0.19402559480690285	0.6489481943744662
11	13	9 0.47946859903381644	0.5537037037037037	0.029513888888888888 0.8586956521739131	0.8777777777777778	0.14930555555555555 0.14130434782608695	0.12222222222222222	0.8506944444444444 36.09090909090909	23.0	1.8888888888888888 43.66495275588368	28.974790103440984	0.9938079899999066 64.63636363636364	36.46153846153846	9.555555555555555 69.22988415059015	37.477409369081954	2.753224820747526 0.11526481493643462	0.19075703726216492	0.7288108510766651
20	14	3 0.41304347826086957	0.40925925925925927	0.005208333333333333 0.7814009661835749	0.7425925925925926	0.036458333333333336 0.21859903381642512	0.2574074074074074	0.9635416666666666 17.1	15.785714285714286	1.0 22.471982556063004	19.224904129163043	0.0 32.35	28.642857142857142	7.0 34.7725106945127	27.117751547272352	0.0 0.031168955243044097	0.28852739706088126	0.8948982849971144
19	14	6 0.4311594202898551	0.49074074074074076	0.013888888888888888 0.8128019323671497	0.7981481481481482	0.08680555555555555 0.18719806763285024	0.20185185185185187	0.9131944444444444 18.789473684210527	18.928571428571427	1.3333333333333333 20.765809316400286	22.49591799706365	0.4714045207910317 35.421052631578945	30.785714285714285	8.333333333333334 33.66134092064927	28.488540481665787	1.5986105077709065 0.15640035889167034	0.21677619002127982	0.7503972719271296
6	11	3 0.5024154589371981	0.5148148148148148	0.010416666666666666 0.8236714975845411	0.8037037037037037	0.04861111111111111 0.17632850241545894	0.1962962962962963	0.9513888888888888 69.33333333333333	25.272727272727273	2.0 90.57716170328051	31.174263595854217	0.816496580927726 113.66666666666667	39.45454545454545	9.333333333333334 142.985624763082	42.84085483478599	1.247219128924647 -0.07276010027000626	0.16841905396948068	0.8415689018821952
11	11	9 0.4927536231884058	0.575925925925926	0.024305555555555556 0.8091787439613527	0.8666666666666667	0.13020833333333334 0.19082125603864733	0.13333333333333333	0.8697916666666666 37.09090909090909	28.272727272727273	1.5555555555555556 52.79368857845612	25.612819620760614	0.9558139185602919 60.90909090909091	42.54545454545455	8.333333333333334 78.23328115956619	35.93267349910647	2.0548046676563256 0.13321768387152225	0.23684778070120213	0.6524595155017308
13	8	10 0.5144927536231884	0.5666666666666667	0.020833333333333332 0.8526570048309179	0.85	0.13020833333333334 0.1473429951690821	0.15	0.8697916666666666 32.76923076923077	38.25	1.2 54.709236804364	46.50201608532688	0.4 54.30769230769231	57.375	7.5 78.64465810543464	64.60057565532988	1.02469507659596 -0.060794470585789684	0.14758715229113595	0.6525325438086009
11	10	4 0.47342995169082125	0.5370370370370371	0.013888888888888888 0.8429951690821256	0.8333333333333334	0.0625 0.1570048309178744	0.16666666666666666	0.9375 35.63636363636363	29.0	2.0 61.991601670596886	31.352830813181765	1.224744871391589 63.45454545454545	45.0	9.0 100.94315559341814	42.04045670541651	2.1213203435596424 -0.10871003839768642	0.23948045230417844	0.7368592126723303
4	11	8 0.5024154589371981	0.5425925925925926	0.026041666666666668 0.822463768115942	0.8574074074074074	0.13020833333333334 0.17753623188405798	0.1425925925925926	0.8697916666666666 104.0	26.636363636363637	1.875 98.57738077267015	39.968789476682986	1.2686114456365274 170.25	42.09090909090909	9.375 151.88708799631388	55.80559526436321	3.8058343369095824 -0.0464347959772236	-0.008326316876684302	0.6808641184812478
