# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSpecies.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/2/298K/2DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/2/298K/fixed_2DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/298K/avgRcutoff.dat
# Individual Species Contribution :	 DPPC-DPPC	DAPC-DAPC	CHOL-CHOL
# Cluster-count	Core to Total Lipids	Cluster lipids to        Total Lipids	Outliers To Total Lipids	Mean Core lipids per cluster        	STD Core lipids per cluster	 Mean lipids per cluster	 STD lipids         per cluster	 Silhouette Coefficent
16	9	0 0.041666666666666664	0.06666666666666667	0.0 0.22333333333333333	0.28055555555555556	0.0 0.7766666666666666	0.7194444444444444	1.0 1.5625	2.6666666666666665	0.0 1.0588171466310885	3.0912061651652345	0.0 8.375	11.222222222222221	0.0 2.315032397181517	7.161281353032009	0.0 0.6060399678811748	0.5778209876436792	-2
16	6	0 0.2783333333333333	0.4861111111111111	0.0 0.735	0.9111111111111111	0.0 0.265	0.08888888888888889	1.0 10.4375	29.166666666666668	0.0 6.343980907127637	22.176689463388254	0.0 27.5625	54.666666666666664	0.0 14.76045709827443	37.80946383586463	0.0 0.3257024443163525	0.26585404961163206	-2
9	2	0 0.3933333333333333	0.6194444444444445	0.0 0.8433333333333334	0.9222222222222223	0.0 0.15666666666666668	0.07777777777777778	1.0 26.22222222222222	111.5	0.0 25.036763092956715	7.5	0.0 56.22222222222222	166.0	0.0 51.16156929609867	4.0	0.0 0.07159397350815372	2	-2
8	2	2 0.38666666666666666	0.6638888888888889	0.016666666666666666 0.8533333333333334	0.95	0.06666666666666667 0.14666666666666667	0.05	0.9333333333333333 29.0	119.5	2.0 44.78001786511479	5.5	1.0 64.0	171.0	8.0 91.00961487667114	4.0	1.0 -0.06461652096484695	2	2
7	2	1 0.425	0.6861111111111111	0.008333333333333333 0.8616666666666667	0.9694444444444444	0.041666666666666664 0.13833333333333334	0.030555555555555555	0.9583333333333334 36.42857142857143	123.5	1.0 50.722936887867725	6.5	1.0 73.85714285714286	174.5	5.0 96.36749388435408	4.5	5.0 -0.11699424266592151	2	-2
5	2	0 0.49333333333333335	0.7305555555555555	0.0 0.935	0.9805555555555555	0.0 0.065	0.019444444444444445	1.0 59.2	131.5	0.0 64.42794424781843	0.5	0.0 112.2	176.5	0.0 115.41992895509857	2.5	0.0 -0.006980631340365612	2	-2
4	2	1 0.48	0.7222222222222222	0.004166666666666667 0.9116666666666666	0.9666666666666667	0.029166666666666667 0.08833333333333333	0.03333333333333333	0.9708333333333333 72.0	130.0	0.5 66.83187862090965	8.0	0.5 136.75	174.0	3.5 120.84364898495907	2.0	3.5 -0.015641834811622755	2	-2
2	2	0 0.5016666666666667	0.7638888888888888	0.0 0.9116666666666666	0.9777777777777777	0.0 0.08833333333333333	0.022222222222222223	1.0 150.5	137.5	0.0 7.5	1.5	0.0 273.5	176.0	0.0 4.5	0.0	0.0 2	2	-2
2	2	1 0.47333333333333333	0.75	0.004166666666666667 0.9066666666666666	0.9833333333333333	0.029166666666666667 0.09333333333333334	0.016666666666666666	0.9708333333333333 142.0	135.0	0.5 1.0	3.0	0.5 272.0	177.0	3.5 6.0	1.0	3.5 2	2	-2
5	2	1 0.4816666666666667	0.7472222222222222	0.004166666666666667 0.9116666666666666	0.9805555555555555	0.029166666666666667 0.08833333333333333	0.019444444444444445	0.9708333333333333 57.8	134.5	0.5 67.22618537445062	10.5	0.5 109.4	176.5	3.5 124.19436380126113	1.5	3.5 -0.10988441761992493	2	-2
2	2	0 0.49	0.7305555555555555	0.0 0.9083333333333333	0.9777777777777777	0.0 0.09166666666666666	0.022222222222222223	1.0 147.0	131.5	0.0 7.0	0.5	0.0 272.5	176.0	0.0 7.5	1.0	0.0 2	2	-2
3	2	0 0.5016666666666667	0.75	0.0 0.8916666666666667	0.9805555555555555	0.0 0.10833333333333334	0.019444444444444445	1.0 100.33333333333333	135.0	0.0 69.67703272161415	1.0	0.0 178.33333333333334	176.5	0.0 121.24997136311231	0.5	0.0 0.12726186587594	2	-2
3	2	2 0.5033333333333333	0.7944444444444444	0.0125 0.92	0.9944444444444445	0.06666666666666667 0.08	0.005555555555555556	0.9333333333333333 100.66666666666667	143.0	1.5 69.77264666201377	1.0	0.5 184.0	179.0	8.0 123.74436014084304	0.0	1.0 0.11824995479376901	2	2
6	2	1 0.44166666666666665	0.7277777777777777	0.004166666666666667 0.8966666666666666	0.9833333333333333	0.029166666666666667 0.10333333333333333	0.016666666666666666	0.9708333333333333 44.166666666666664	131.0	0.5 46.52388872635458	1.0	0.5 89.66666666666667	177.0	3.5 89.81957222986289	1.0	3.5 0.18311194869155845	2	-2
3	2	2 0.5166666666666667	0.7166666666666667	0.008333333333333333 0.9266666666666666	0.9777777777777777	0.058333333333333334 0.07333333333333333	0.022222222222222223	0.9416666666666667 103.33333333333333	129.0	0.6666666666666666 71.56504422939705	6.0	0.4714045207910317 185.33333333333334	176.0	4.666666666666667 125.52379145891913	2.0	3.299831645537222 0.08269745368897236	2	-2
2	2	2 0.49833333333333335	0.75	0.008333333333333333 0.9316666666666666	0.9916666666666667	0.058333333333333334 0.06833333333333333	0.008333333333333333	0.9416666666666667 149.5	135.0	1.0 1.5	0.0	0.0 279.5	178.5	7.0 2.5	0.5	0.0 2	2	2
5	2	1 0.44333333333333336	0.7638888888888888	0.004166666666666667 0.865	0.9888888888888889	0.029166666666666667 0.135	0.011111111111111112	0.9708333333333333 53.2	137.5	0.5 61.90444249001844	7.5	0.5 103.8	178.0	3.5 115.35406364753693	2.0	3.5 -0.034501506008330234	2	-2
3	2	0 0.5116666666666667	0.7694444444444445	0.0 0.9216666666666666	0.9944444444444445	0.0 0.07833333333333334	0.005555555555555556	1.0 102.33333333333333	138.5	0.0 70.9475549653091	1.5	0.0 184.33333333333334	179.0	0.0 125.52379145891913	2.0	0.0 0.01413312396886329	2	-2
4	2	0 0.495	0.7194444444444444	0.0 0.9083333333333333	0.9833333333333333	0.0 0.09166666666666666	0.016666666666666666	1.0 74.25	129.5	0.0 70.80739721243819	0.5	0.0 136.25	177.0	0.0 126.7721874071754	1.0	0.0 0.10325438446794478	2	-2
3	2	1 0.47833333333333333	0.7388888888888889	0.004166666666666667 0.8716666666666667	0.9805555555555555	0.029166666666666667 0.12833333333333333	0.019444444444444445	0.9708333333333333 95.66666666666667	133.0	0.5 65.03503329402973	0.0	0.5 174.33333333333334	176.5	3.5 116.51704691684485	2.5	3.5 0.037657381115760134	2	-2
2	2	1 0.5133333333333333	0.7444444444444445	0.008333333333333333 0.9233333333333333	0.9805555555555555	0.0375 0.07666666666666666	0.019444444444444445	0.9625 154.0	134.0	1.0 2.0	1.0	1.0 277.0	176.5	4.5 6.0	3.5	4.5 2	2	-2
2	2	0 0.5116666666666667	0.7638888888888888	0.0 0.8966666666666666	0.9888888888888889	0.0 0.10333333333333333	0.011111111111111112	1.0 153.5	137.5	0.0 8.5	2.5	0.0 269.0	178.0	0.0 2.0	1.0	0.0 2	2	-2
3	2	0 0.515	0.7555555555555555	0.0 0.9133333333333333	0.9777777777777777	0.0 0.08666666666666667	0.022222222222222223	1.0 103.0	136.0	0.0 62.65780079128216	5.0	0.0 182.66666666666666	176.0	0.0 103.38385861546388	2.0	0.0 0.21440635044033948	2	-2
4	2	2 0.5183333333333333	0.7916666666666666	0.008333333333333333 0.915	0.9888888888888889	0.058333333333333334 0.085	0.011111111111111112	0.9416666666666667 77.75	142.5	0.6666666666666666 74.22726924789838	7.5	0.4714045207910317 137.25	178.0	4.666666666666667 124.4173922729455	1.0	3.299831645537222 0.07180755069406361	2	-2
2	2	1 0.5233333333333333	0.7638888888888888	0.008333333333333333 0.9183333333333333	0.9916666666666667	0.041666666666666664 0.08166666666666667	0.008333333333333333	0.9583333333333334 157.0	137.5	1.0 3.0	4.5	1.0 275.5	178.5	5.0 5.5	0.5	5.0 2	2	-2
2	2	1 0.4666666666666667	0.7277777777777777	0.004166666666666667 0.8916666666666667	0.9611111111111111	0.029166666666666667 0.10833333333333334	0.03888888888888889	0.9708333333333333 140.0	131.0	0.5 6.0	5.0	0.5 267.5	173.0	3.5 1.5	3.0	3.5 2	2	-2
5	2	1 0.495	0.7583333333333333	0.004166666666666667 0.9033333333333333	0.9694444444444444	0.029166666666666667 0.09666666666666666	0.030555555555555555	0.9708333333333333 59.4	136.5	0.5 62.06641603959422	0.5	0.5 108.4	174.5	3.5 102.287047078308	1.5	3.5 0.047502063180901694	2	-2
5	2	1 0.465	0.75	0.004166666666666667 0.89	0.9722222222222222	0.029166666666666667 0.11	0.027777777777777776	0.9708333333333333 55.8	135.0	0.5 57.44701906974808	2.0	0.5 106.8	175.0	3.5 105.33071726709166	2.0	3.5 0.0918218733528698	2	-2
